id;date_releve;humidity;dewpoint;pressure;windspeed;visibility;cloudcover;windgust;uvindex;precipintensity;precipintensitymax;temperaturehigh;temperaturelow;temperaturehighoffset2;temperaturelowoffset2;temperature;origine
165;31/08/2018;67;11.56;NA;2.93;9.89;75;NA;4.08;NA;NA;23.37;12.18;25.37;14.18;17.775;DSK
251;01/09/2018;63;10.26;NA;3.4;9.66;63;18.57;2.44;NA;NA;24.76;11.66;26.76;13.66;18.21;DSK
636;02/09/2018;57;9.19;NA;3.21;9.98;72;NA;1.36;NA;NA;25.29;12.44;27.29;14.44;18.865;DSK
225;03/09/2018;65;11.36;NA;2.74;9.85;71;NA;3.56;NA;NA;25.02;14.17;27.02;16.17;19.595;DSK
484;04/09/2018;69;13.24;NA;2.76;9.51;75;NA;3.86;NA;NA;25.42;15.16;27.42;17.16;20.29;DSK
523;05/09/2018;73;14.57;NA;2.76;9.31;77;NA;3.47;NA;NA;25.66;16.28;27.66;18.28;20.97;DSK
776;06/09/2018;78;14.9;1015.1;3.17;10.6;71;6.71;4.69;0.22;0.46;22.82;14.02;24.82;16.02;18.42;DSK
488;07/09/2018;72;12.56;1017.15;3.32;12.24;51;7.16;5.14;0.03;0.17;23.37;11.55;25.37;13.55;17.46;DSK
123;08/09/2018;65;11;1019.76;2.11;12.42;31;4.64;5.88;0;0.01;25.62;12.97;27.62;14.97;19.295;DSK
786;09/09/2018;66;12.3;1020.78;2.2;12.43;58;4.74;5.12;0.01;0.06;27.13;14.3;29.13;16.3;20.715;DSK
380;10/09/2018;69;13.45;1023.82;2.6;12.26;50;5.38;4.98;0;0.04;26.74;14.01;28.74;16.01;20.375;DSK
910;11/09/2018;66;13.5;1024.47;2.49;12.36;23;5.5;5.88;0;0.01;28.55;14.95;30.55;16.95;21.75;DSK
695;12/09/2018;69;14.32;1022.13;2.62;12.32;33;6.34;5.36;0.04;0.22;27.55;15.72;29.55;17.72;21.635;DSK
143;13/09/2018;76;14.52;1020.51;3.19;12.4;54;7.16;4.93;0.04;0.22;23.73;13.67;25.73;15.67;18.7;DSK
306;14/09/2018;73;12.66;1021.07;2.94;11.99;43;6.43;5.05;0.01;0.05;23.3;11.28;25.3;13.28;17.29;DSK
1007;15/09/2018;67;10.74;1023.35;2.49;12.36;37;5.68;4.98;0;0.02;24.45;11.74;26.45;13.74;18.095;DSK
459;16/09/2018;65;11.2;1021.25;2.2;12.65;61;5.04;4.12;0.01;0.04;26.34;13.44;28.34;15.44;19.89;DSK
1176;17/09/2018;66;12.92;1018.36;2.76;12.63;34;7.15;4.71;0.03;0.12;28.53;16.29;30.53;18.29;22.41;DSK
82;18/09/2018;72;15.27;1016.32;3.64;12.59;44;9.16;4.33;0.03;0.19;26.8;15.63;28.8;17.63;21.215;DSK
1131;19/09/2018;73;15.34;1019.49;3.2;12.2;40;6.59;5;0.02;0.12;27.18;15.29;29.18;17.29;21.235;DSK
629;20/09/2018;70;14.6;1018.21;3.4;12.68;34;7.88;5.07;0.01;0.15;27.92;15.77;29.92;17.77;21.845;DSK
790;21/09/2018;70;12.74;1016.69;4.86;12.4;61;12.27;4.4;0.1;0.81;22.96;11.68;24.96;13.68;17.32;DSK
663;22/09/2018;68;10.19;1021.55;3.74;12.19;76;10.64;4.29;0.1;0.41;22.9;16.23;24.9;18.23;19.565;DSK
394;23/09/2018;75;14.39;1019.51;5.32;11.96;64;13;4.31;0.16;0.72;24.77;10.57;26.77;12.57;17.67;DSK
745;24/09/2018;66;7.96;1029.32;4.88;12.57;36;10.75;4.55;0.02;0.15;19.41;8.2;21.41;10.2;13.805;DSK
1123;25/09/2018;59;5.43;1032.03;3.94;12.98;16;9.45;4.88;0;0;20.35;8.38;22.35;10.38;14.365;DSK
821;26/09/2018;60;7.07;1031.88;3;12.89;5;8.03;5.4;0;0;23.36;9.73;25.36;11.73;16.545;DSK
462;27/09/2018;62;9.04;1027.88;2.2;12.44;8;5.3;5.26;0;0;26.11;11.38;28.11;13.38;18.745;DSK
469;28/09/2018;66;10.39;1022.49;3.43;12.23;25;10.69;4.81;0;0.01;24.6;10.67;26.6;12.67;17.635;DSK
653;29/09/2018;63;8.12;1021.7;4.02;12.31;38;10.48;4.31;0.01;0.02;21.53;8.51;23.53;10.51;15.02;DSK
827;30/09/2018;66;7.85;1018.92;2.9;12.28;33;7.38;4.1;0.02;0.1;21.17;10.14;23.17;12.14;15.655;DSK
448;01/10/2018;63;5.79;1021.51;5.24;12.35;55;12.19;3.48;0.03;0.16;16.97;6.82;18.97;8.82;11.895;DSK
42;02/10/2018;65;5.39;1024.54;4.32;12.38;57;10.26;3.69;0.03;0.11;18.22;11.05;20.22;13.05;14.635;DSK
528;03/10/2018;71;9.72;1025.97;3.15;12.32;51;7.73;3.88;0.01;0.04;21.01;9.53;23.01;11.53;15.27;DSK
353;04/10/2018;70;9.48;1023.68;2.67;12.03;16;6.92;4.5;0;0;23.12;9.77;25.12;11.77;16.445;DSK
865;05/10/2018;66;9.66;1017.93;2.61;12.31;10;6.43;4.43;0.01;0.06;25.31;11.7;27.31;13.7;18.505;DSK
1172;06/10/2018;74;11.32;1012.49;3.87;11.58;50;11.43;3.64;0.17;0.93;22.75;11.41;24.75;13.41;17.08;DSK
360;07/10/2018;80;10.42;1016.26;4.77;11.31;73;11.99;2.95;0.26;1.17;17.32;9.64;19.32;11.64;13.48;DSK
235;08/10/2018;79;9.98;1020.43;2.53;11.88;51;6.36;3.33;0.06;0.21;19.56;9.42;21.56;11.42;14.49;DSK
775;09/10/2018;77;10.98;1018.76;2.77;11.79;33;7.25;3.43;0.03;0.1;22.8;12.32;24.8;14.32;17.56;DSK
764;10/10/2018;78;12.46;1012.93;4.37;11.08;40;11.76;3.21;0.22;0.85;22.47;13.72;24.47;15.72;18.095;DSK
772;11/10/2018;79;13.63;1010.92;4.63;11.6;59;12.21;2.95;0.27;1.28;22.83;14.11;24.83;16.11;18.47;DSK
1091;12/10/2018;76;14.08;1018.42;4.71;12.31;75;11.37;2.86;0.01;0.1;24.63;14.72;26.63;16.72;19.675;DSK
564;13/10/2018;74;14.16;1017.32;4.51;12.1;44;10.97;3.29;0.01;0.05;25.08;14.78;27.08;16.78;19.93;DSK
60;14/10/2018;73;12.82;1009.61;5.21;12.02;64;12.8;3;0.19;0.78;23.13;13.55;25.13;15.55;18.34;DSK
10;15/10/2018;74;11.43;1010.6;3.92;11.77;74;11.15;2.86;0.27;0.99;20.78;11.77;22.78;13.77;16.275;DSK
183;16/10/2018;76;11.36;1016.84;2.31;11.75;57;6.41;2.88;0.08;0.25;21.38;10.61;23.38;12.61;15.995;DSK
258;17/10/2018;78;11.26;1017.76;1.99;11.8;61;5.93;2.93;0.05;0.19;21.1;11.97;23.1;13.97;16.535;DSK
127;18/10/2018;77;11.69;1017.74;3.46;11.75;50;8.39;2.86;0.03;0.18;21.46;11.01;23.46;13.01;16.235;DSK
1133;19/10/2018;78;11.1;1020.69;2.82;11.32;40;7.07;2.9;0;0.01;21.02;9.9;23.02;11.9;15.46;DSK
826;20/10/2018;78;10.22;1026.12;2.8;11.14;23;6.25;3.21;0;0.01;20.42;7.98;22.42;9.98;14.2;DSK
719;21/10/2018;75;8.59;1024.89;2.62;11.05;14;6.84;3.4;0;0.02;20.31;9.22;22.31;11.22;14.765;DSK
187;22/10/2018;70;7.38;1027.08;4.44;11.85;34;11.22;3;0;0.02;18.23;7.07;20.23;9.07;12.65;DSK
532;23/10/2018;69;6.06;1030.15;3.53;12.12;31;9.59;2.95;0;0;18.4;8.36;20.4;10.36;13.38;DSK
209;24/10/2018;72;7.91;1026.57;3.27;11.9;41;8.3;2.9;0;0.01;19.56;10.03;21.56;12.03;14.795;DSK
1185;25/10/2018;78;9.22;1021.05;2.48;11.67;50;6.03;2.52;0;0.01;18.46;7.86;20.46;9.86;13.16;DSK
726;26/10/2018;79;7.91;1014.36;2.93;11.79;71;7.16;2.29;0.02;0.13;16.18;7.07;18.18;9.07;11.625;DSK
